id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
39251116,Steps to ACL Festival - Best Location in Austin!,301309250,Steven,,78704,30.26151,-97.77267,Entire home/apt,200,2,8,2021-08-15,0.35,2,51,1,
39251147,✨PRIVATE 1st Floor Suite✨,63516239,Samantha,,78725,30.23038,-97.58748,Private room,64,1,7,2021-07-24,1.91,3,125,7,
39253639,LoCo For SoCo,134082610,Hunter,,78704,30.25012,-97.74847,Entire home/apt,287,1,90,2021-08-27,7.54,3,65,59,
39254241,Stevie Ray Estate - Clarksville,118565935,Renters Club,,78703,30.27419,-97.75801,Entire home/apt,1585,1,5,2021-08-29,2.83,84,326,5,
39255986,Private room in Barton Springs Duplex,301309250,Steven,,78704,30.26137,-97.77112,Private room,50,3,2,2020-02-07,0.09,2,12,0,
39256291,Updated 2 bdr with SleepNumber i8 bed,25968584,Michael,,78757,30.37501,-97.73513,Entire home/apt,157,3,4,2021-09-04,1.03,2,348,4,
39272850,Blue Sky Estate,210733801,Above Vacation,,78746,30.26749,-97.79715,Entire home/apt,1650,1,1,2021-07-25,0.57,34,354,1,
39273625,Modern 1 bed/1 bath Apartment Home Away From Home,238764742,Cortney,,78727,30.44207,-97.74443,Entire home/apt,65,1,3,2019-11-18,0.13,1,0,0,
39274167,Sonder | Spacious 2BR Near Whole Foods,219500569,Sonder (Austin),,78702,30.26955,-97.73117,Entire home/apt,288,2,16,2021-08-03,0.77,31,274,4,
39276294,Downtown Skyline Condo,116126652,Deedee,,78701,30.26562,-97.74915,Entire home/apt,200,2,10,2021-07-18,2.46,1,50,9,
39277633,SPACIOUS 2 BEDROOM SUITE In the heart of Austin - Rooftop Pool & Lounge - Available for 6 Guests,67375456,ResortShare,,78701,30.27164,-97.74757,Entire home/apt,371,1,3,2021-05-05,0.23,4,281,1,
39278147,Large Cozy House +3 bd with Shared Downstairs,301555417,Raquel,,78741,30.22101,-97.72378,Private room,300,1,2,2021-08-15,1.71,1,88,2,
39279246,"Club Wyndham Austin, Texas, 1 Bedroom Deluxe Suit",194953121,,,78701,30.27269,-97.74734,Entire home/apt,410,4,0,,,46,323,0,
39279251,"Comfortable Club Wyndham Austin, 1 Bedroom Deluxe",194953121,,,78701,30.27221,-97.74651,Entire home/apt,410,7,0,,,46,323,0,
39279252,"Comfortable Club Wyndham Austin, 1 Bedroom Deluxe",194953121,,,78701,30.27059,-97.7485,Entire home/apt,410,7,0,,,46,323,0,
39279255,"Relaxing Club Wyndham Austin, 1 Bedroom Deluxe",194953121,,,78701,30.2706,-97.74807,Entire home/apt,410,4,0,,,46,323,0,
39279257,"Cool Club Wyndham Austin, 1 Bedroom Deluxe Suite",194953121,,,78701,30.27277,-97.74854,Entire home/apt,410,3,0,,,46,323,0,
39279259,"Club Wyndham Austin, Texas, 1 Bedroom Deluxe Suite",194953121,,,78701,30.27251,-97.74808,Entire home/apt,410,3,0,,,46,323,0,
39279262,"Comfortable Club Wyndham Austin, 1 Bedroom Deluxe",194953121,,,78701,30.27073,-97.7483,Entire home/apt,410,3,0,,,46,323,0,
39279264,"Relaxing Club Wyndham Austin, 2 Bedroom Deluxe",194953121,,,78701,30.27111,-97.74841,Entire home/apt,623,2,0,,,46,0,0,
39279265,"Cool Club Wyndham Austin, 2 Bedroom Deluxe Suite",194953121,,,78701,30.27132,-97.74662,Entire home/apt,623,3,0,,,46,0,0,
39279266,"Comfortable Club Wyndham Austin, 2 Bedroom Deluxe",194953121,,,78701,30.27068,-97.74727,Entire home/apt,623,4,0,,,46,0,0,
39279269,"Relaxing Club Wyndham Austin, 2 Bedroom Deluxe",194953121,,,78701,30.2723,-97.74672,Entire home/apt,623,5,0,,,46,0,0,
39279272,"Cozy Club Wyndham Austin, 2 Bedroom Presidential",194953121,,,78701,30.27266,-97.74692,Entire home/apt,623,2,0,,,46,0,0,
39279276,"Cozy Club Wyndham Austin, 2 Bedroom Presidential",194953121,,,78701,30.27107,-97.7486,Entire home/apt,623,5,1,2021-04-06,0.19,46,0,1,
39279278,"Relaxing Club Wyndham Austin, Studio sleeps Four",194953121,,,78701,30.27066,-97.74722,Entire home/apt,356,2,0,,,46,323,0,
39279280,"Club Wyndham Austin, Texas, Studio",194953121,,,78701,30.27083,-97.74642,Entire home/apt,356,2,0,,,46,323,0,
39279284,"Comfortable Club Wyndham Austin, Studio",194953121,,,78701,30.27137,-97.74863,Entire home/apt,356,2,0,,,46,323,0,
39279285,"Relaxing Club Wyndham Austin, Studio",194953121,,,78701,30.27066,-97.74796,Entire home/apt,356,2,0,,,46,323,0,
39279287,"Club Wyndham Austin, Texas, Studio",194953121,,,78701,30.27257,-97.74809,Entire home/apt,356,2,0,,,46,323,0,
39279289,"Cool Club Wyndham Austin, Studio, Discover",194953121,,,78701,30.27061,-97.74827,Entire home/apt,356,2,0,,,46,323,0,
39279291,"Club Wyndham Austin, Texas, Studio",194953121,,,78701,30.27055,-97.74648,Entire home/apt,356,2,0,,,46,323,0,
39279295,Wyndham Austin - Studio,194953121,,,78701,30.27272,-97.74778,Entire home/apt,356,2,0,,,46,323,0,
39279299,"Relaxing Club Wyndham Austin, Studio",194953121,,,78701,30.27188,-97.74849,Entire home/apt,356,2,0,,,46,323,0,
39279302,"Comfortable Club Wyndham Austin, Studio",194953121,,,78701,30.2705,-97.74719,Entire home/apt,356,2,0,,,46,323,0,
39279306,"Relaxing Club Wyndham Austin, Studio",194953121,,,78701,30.27062,-97.74693,Entire home/apt,356,2,0,,,46,323,0,
39279308,"Club Wyndham Austin, Texas, Studio",194953121,,,78701,30.27267,-97.747,Entire home/apt,356,2,0,,,46,323,0,
39291869,Entire 2/2 Home - Minutes from Dowtown & Zilker,25081746,Paula,,78704,30.238052,-97.770813,Entire home/apt,214,1,1,2019-10-25,0.04,1,32,0,
39299530,Private Bedroom in a far out house!,5199311,Kevin,,78745,30.22608,-97.7871,Private room,30,1,2,2019-10-13,0.09,1,0,0,
39302909,Comfortable and peaceful bedroom,185374864,Christina,,78723,30.29551,-97.69789,Private room,65,2,3,2020-06-22,0.13,2,0,0,
39319756,3_Home Sweet Home within Austin City Limits,267685091,Eltayib,,78753,30.34333,-97.69006,Private room,39,3,27,2021-06-19,1.33,4,39,4,
39320394,Modern House in East Austin,1177738,Michelle & Brian,,78721,30.25928,-97.68582,Entire home/apt,315,10,0,,,1,15,0,
39340686,Private Bungalow Retreat,46637574,Soud,,78722,30.29016,-97.72205,Entire home/apt,106,1,166,2021-08-31,7.98,1,43,81,
39341117,Convenient NW Condo Private Rm/Full bath,255193373,J,,78717,30.48156,-97.79107,Private room,45,2,1,2019-11-03,0.04,1,0,0,
39360668,Quirky & Chic Tropical Hideaway w/ pool + bus stop,302324771,Lucy,,78758,30.36731,-97.69894,Private room,108,1,2,2019-11-02,0.09,1,0,0,
39363087,In the Heart of Downtown Austin - 1 BEDROOM with a Rooftop Pool & BBQ area!,67375456,ResortShare,,78701,30.27164,-97.74757,Entire home/apt,286,1,1,2020-11-20,0.10,4,293,1,
39364778,Cozy South Austin Studio,224306817,Matt & Elodie,,78745,30.21599,-97.78575,Entire home/apt,67,1,93,2021-09-13,4.23,1,66,55,
39366784,Rustic Austin Cabin,302384867,Cooper,,78751,30.32078,-97.71709,Entire home/apt,95,2,2,2019-11-03,0.09,1,0,0,
39366947,WanderJaunt | Caswell | 2BR | Central Austin,104309976,WanderJaunt,,78751,30.3039,-97.72417,Entire home/apt,141,1,28,2021-07-06,1.26,133,249,13,
39367110,Private room,176779208,Michael,,78705,30.29284,-97.72426,Private room,104,1,2,2019-10-17,0.09,1,0,0,
39379956,The Nest in North Loop,44877932,Michael,,78751,30.31194,-97.71486,Entire home/apt,95,30,3,2020-08-31,0.14,1,132,0,
39389030,Treehouse Walk to South Congress & Downtown ATX,5158343,Chris,,78704,30.25011,-97.7421,Entire home/apt,106,2,71,2021-09-13,3.26,1,91,53,
39391891,Private Barton Hills Home- Sleeps 6,2872664,Mark,,78704,30.25065,-97.78545,Entire home/apt,150,2,0,,,1,0,0,
39394139,Farmhouse Austin,129483170,Sofonias,,78747,30.14454,-97.79169,Private room,30,1,27,2020-03-13,1.24,1,0,0,
39394213,WanderJaunt | Audie  | 1BR | South Congress,104309976,WanderJaunt,,78745,30.20856,-97.77312,Entire home/apt,153,1,20,2021-09-05,0.93,133,64,9,
39397817,On 620 10 mins to lakeline mall,148124048,Hannah,,78726,30.4208,-97.84355,Entire home/apt,40,4,0,,,1,0,0,
39398966,"3Bd/2Ba, NW Austin, near Lake Travis, Domain",158101581,Melody,,78729,30.44627,-97.77817,Entire home/apt,283,2,22,2021-09-12,1.27,1,59,8,
39408876,"South Congress Hotel, River City Room",299326259,South Congress Hotel,,78704,30.24792,-97.75122,Private room,235,1,0,,,9,39,0,
39409084,"South Congress Hotel, Heights Room",299326259,South Congress Hotel,,78704,30.2482,-97.74916,Private room,265,1,0,,,9,26,0,
39409205,"South Congress Hotel, Bouldin Room",299326259,South Congress Hotel,,78704,30.24645,-97.75127,Private room,295,1,0,,,9,29,0,
39409265,"South Congress Hotel, Poolside Room",299326259,South Congress Hotel,,78704,30.24652,-97.75111,Private room,340,1,0,,,9,18,0,
39409309,"South Congress Hotel, Bunk Room",299326259,South Congress Hotel,,78704,30.24622,-97.75062,Private room,375,1,0,,,9,36,0,
39409384,"South Congress Hotel, Congress Suite",299326259,South Congress Hotel,,78704,30.2462,-97.74985,Private room,525,1,0,,,9,11,0,
39409451,"South Congress Hotel, Poolside Premier Suite",299326259,South Congress Hotel,,78704,30.24813,-97.74895,Private room,599,1,0,,,9,8,0,
39409530,"South Congress Hotel, Monroe Suite",299326259,South Congress Hotel,,78704,30.24619,-97.75127,Private room,775,1,0,,,9,6,0,
39409674,"South Congress Hotel, Milton Suite",299326259,South Congress Hotel,,78704,30.24832,-97.749,Private room,925,1,0,,,9,6,0,
39410181,"Hotel Ella, Classic Queen Room",78455367,Hotel Ella,,78705,30.28389,-97.74666,Private room,150,1,0,,,8,30,0,
39410286,"Hotel Ella, Mansion Queen Room",78455367,Hotel Ella,,78705,30.28263,-97.74464,Private room,160,1,1,2021-05-30,0.28,8,14,1,
39410317,"Hotel Ella, Classic King Room",78455367,Hotel Ella,,78705,30.28391,-97.74674,Private room,180,1,0,,,8,35,0,
39410349,"Hotel Ella, Double Queen Room",78455367,Hotel Ella,,78705,30.28428,-97.74634,Private room,175,1,0,,,8,20,0,
39410492,"Hotel Ella, Pool View Room",78455367,Hotel Ella,,78705,30.28401,-97.7466,Private room,185,1,0,,,8,26,0,
39410587,"Hotel Ella, Poolside Room",78455367,Hotel Ella,,78705,30.28435,-97.74635,Private room,195,1,0,,,8,11,0,
39410683,"Hotel Ella, Ella’s Parlor Suite",78455367,Hotel Ella,,78705,30.28407,-97.7469,Private room,225,1,0,,,8,11,0,
39410766,"Hotel Ella, Mansion Petite Suite",78455367,Hotel Ella,,78705,30.28269,-97.74492,Private room,245,1,0,,,8,23,0,
39416256,Cozy Austin Home Close to Downtown,46194121,Juliet,,78703,30.28256,-97.76129,Entire home/apt,115,2,1,2019-11-04,0.04,1,0,0,
39419051,South Austin Zilker Retreat - Entire House,73786647,Bobbi,,78704,30.25541,-97.77314,Entire home/apt,1700,2,1,2020-01-12,0.05,1,0,0,
39422696,"Cute cozy south Austin bedroom, comfy fullsize bed",6022549,Laurence,,78745,30.20368,-97.78527,Private room,48,1,4,2019-11-19,0.18,1,0,0,
39422841,Janis - Bouldin,118565935,Renters Club,,78704,30.25256,-97.75905,Entire home/apt,584,1,12,2021-01-17,0.58,84,344,4,
39423573,Modern 2x1 South Austin!,114023820,Hunter,,78704,30.23547,-97.77734,Entire home/apt,160,2,79,2021-08-04,4.01,12,69,35,
39444911,Cozy Cottage Near Lake Travis,116104379,Kathleen,,78734,30.38028,-97.95731,Entire home/apt,103,2,94,2021-08-31,16.79,1,314,94,
39459597,Casa Verde Lakeway Get Away!,31979250,Patricia,,78734,30.3784,-97.97146,Entire home/apt,90,1,0,,,1,0,0,
39464156,Team Chicon Bungalow,265302659,Todd,,78702,30.2565,-97.72488,Entire home/apt,350,3,6,2020-03-08,0.26,1,0,0,
39482779,"Fascinating Austin, Midcentury Cozy Home",5154560,Faith,,78727,30.42625,-97.70983,Private room,65,1,0,,,1,178,0,
39506097,Cozy guest room with private bath in lake home,197308032,Ingrid,,78734,30.36794,-97.99074,Private room,39,30,0,,,1,0,0,
39508889,Comfortable Family-Friendly Home In Central Austin,232788489,Kristina,,78723,30.29506,-97.70396,Entire home/apt,296,30,2,2020-08-25,0.09,1,101,0,
39525120,Graffiti Quad B,216773995,Elizabeth,,78703,30.28402,-97.75959,Entire home/apt,116,20,21,2021-08-31,0.92,4,122,10,
39528087,"Great location, easy access to all of AUSTIN!",38259974,Nancy,,78759,30.41729,-97.76508,Entire home/apt,325,2,7,2021-08-30,0.30,1,17,4,
39532206,A PLACE TO BE LIKE HOME,296334798,Erick,,78754,30.36106,-97.64899,Private room,200,1,7,2021-04-21,0.30,7,139,1,
39533505,WanderJaunt | Underwood | 2BR | South Congress,104309976,WanderJaunt,,78745,30.2108,-97.7732,Entire home/apt,194,1,35,2021-07-25,1.56,133,72,24,
39534449,Lightsey Villa,287185686,Esther,,78704,30.23211,-97.76516,Entire home/apt,293,2,48,2021-08-22,2.13,1,61,23,
39534457,WanderJaunt | Horton | 1BR | South Congress,104309976,WanderJaunt,,78745,30.2106,-97.77242,Entire home/apt,151,1,40,2021-08-30,1.77,133,57,12,
39550526,17 BEDS ★ ON EAST 7TH STREET ★ MINS FROM DT & 6TH,204488171,Sarah,,78702,30.26,-97.71066,Entire home/apt,370,1,70,2021-08-29,3.07,2,292,48,
39558606,New + Modern 3 Bedroom House in Hip East Austin,19956526,Dylan,,78702,30.27582,-97.72043,Entire home/apt,1113,2,31,2021-08-15,1.55,5,35,16,
39558664,WanderJaunt | Otero | 2BR | Central Austin,104309976,WanderJaunt,,78751,30.3057,-97.72527,Entire home/apt,162,1,40,2021-08-22,3.13,133,260,20,
39562064,Hill Country Getaway,33464806,Lili,,78737,30.21287,-97.98883,Entire home/apt,70,1,35,2021-09-11,1.54,1,223,23,
39569048,The Hills Home By Golf & 4 Mi to Lake Travis!,124060715,Evolve,,78738,30.35174,-97.99059,Entire home/apt,253,2,19,2021-08-22,0.84,36,277,14,
39578467,Home Base for Your Austin Adventure!,195478867,Casey,,78757,30.34278,-97.73659,Entire home/apt,69,30,9,2021-08-07,0.97,7,302,7,
39580699,WanderJaunt | Pickett | 2BR | South Congress,104309976,WanderJaunt,,78745,30.21025,-97.77249,Entire home/apt,118,1,49,2021-09-03,2.22,133,98,26,
39581838,Lovely South Austin Mid-Century Home,15558644,Ruvani,,78744,30.19372,-97.73544,Private room,164,2,1,2019-11-04,0.04,2,0,0,
39588812,Modern Bungalow in the Heart of South Congress,18651055,Taylor,,78704,30.24641,-97.75434,Entire home/apt,700,3,0,,,2,0,0,
39599867,Bask in Casita Life | N Central ATX w/Skylight ☀️✨,192792688,Alison,,78753,30.36543,-97.69,Entire home/apt,93,2,84,2021-09-07,15.65,3,142,84,
39609672,"Gorgeous Austin Home + Hot Tub, Close To It All",301364920,Red Awning,,78704,30.23916,-97.74497,Entire home/apt,1099,1,6,2020-11-03,0.29,1,365,1,
39622229,"Beautiful Downtown Duplex w/ Patio, Walk to 6th St",124060715,Evolve,,78703,30.27316,-97.75939,Entire home/apt,258,2,2,2021-06-28,0.69,36,317,2,
39628570,Newly Renovated Home ★ Perfect Location ★ 5 Beds,40346191,Blake,,78704,30.2437,-97.77437,Entire home/apt,138,3,18,2021-03-24,0.79,1,0,9,
39632591,"Formula One, $10 Ride Downtown",248505482,Isaac,,78723,30.28779,-97.67834,Private room,85,2,0,,,1,84,0,
39645483,"Quiet, forest view apt - Austin Arboretum",6377862,Nicky,,78759,30.38995,-97.76513,Entire home/apt,34,31,0,,,1,0,0,
39652821,4_Home Sweet Home within Austin City Limits,267685091,Eltayib,,78753,30.34307,-97.69067,Private room,39,3,4,2020-01-18,0.18,4,26,0,
39655606,Cozy Texas Townhome Near Downtown and Mueller,132678309,Kellen,,78752,30.32335,-97.68211,Private room,72,2,21,2021-06-20,0.95,1,43,15,
39670499,The Cherrywood Palace,1117115,Cyrus,,78722,30.28478,-97.71796,Entire home/apt,550,3,16,2021-09-06,0.74,1,246,6,
39671531,Vintage cozy home near downtown,138334018,Tow,,78702,30.25138,-97.72825,Private room,103,1,0,,,2,85,0,
39675747,Prime Austin Location Downtown Staycation,117386831,Edwin,,78702,30.26215,-97.73237,Entire home/apt,110,2,87,2021-09-11,4.31,5,90,49,
39676888,East Austin Retreat - Walk to SXSW,101855512,Cameron,,78702,30.25538,-97.73484,Entire home/apt,500,2,3,2019-12-26,0.16,1,0,0,
39678647,UT Home with FREE breakfast & late checkout,5922827,Carlos,,78705,30.29119,-97.72927,Entire home/apt,549,2,16,2021-08-22,0.70,1,328,10,
39687948,Barton Hills Beauty,305034457,Rachel,,78704,30.25183,-97.78746,Entire home/apt,200,60,3,2019-12-20,0.14,1,148,0,
